FID,Id,name,NAME_1,belong,z,aid,type
192,0,理科园材料馆教学楼,理科园材料馆教学楼_2_1,新校区,13.03,a101,1.0
67,0,理科园材料馆教学楼,理科园材料馆教学楼_1_1,新校区,24.13,a101,1.0
196,0,理科园材料馆教学楼,理科园材料馆教学楼_1_2,新校区,2.82,a101,1.0
157,0,理科园物理工程学院实验楼,理科园物理工程学院实验楼_2_1,新校区,16.37,a82,2.0
218,0,理科园物理工程学院实验楼,理科园物理工程学院实验楼_1_3,新校区,3.54,a82,1.0
217,0,理科园物理工程学院实验楼,理科园物理工程学院实验楼_1_2,新校区,3.54,a82,1.0
219,0,理科园物理工程学院实验楼,理科园物理工程学院实验楼_1_4,新校区,2.9,a82,1.0
62,0,理科园物理工程学院实验楼,理科园物理工程学院实验楼_1_1,新校区,24.03,a82,2.0
68,0,理科园物理馆办公楼,理科园物理馆办公楼_1_1,新校区,15.47,c87,3.0
204,0,理科园物理馆办公楼,理科园物理馆办公楼_1_2,新校区,3.52,c87,1.0
205,0,理科园物理馆办公楼,理科园物理馆办公楼_1_3,新校区,3.02,c87,1.0
161,0,理科园物理馆教学楼,理科园物理馆教学楼_2_1,新校区,13.1,a87,1.0
203,0,理科园物理馆教学楼,理科园物理馆教学楼_2_2,新校区,3.68,a87,1.0
69,0,理科园物理馆教学楼,理科园物理馆教学楼_1_1,新校区,24.1,a87,1.0
202,0,理科园物理馆教学楼,理科园物理馆教学楼_1_2,新校区,3.07,a87,1.0
97,0,理科园环水馆办公楼,理科园环水馆办公楼_2_1,新校区,18.98,a90,3.0
195,0,理科园环水馆办公楼,理科园环水馆办公楼_2_3,新校区,3.06,a90,1.0
194,0,理科园环水馆办公楼,理科园环水馆办公楼_2_2,新校区,3.43,a90,1.0
159,0,理科园环水馆教学楼,理科园环水馆教学楼_3_1,新校区,12.93,g90,1.0
65,0,理科园环水馆教学楼,理科园环水馆教学楼_1_1,新校区,23.99,g90,1.0
225,0,理科园生物实验楼,理科园生物实验楼_1_4,新校区,3.13,a84,1.0
223,0,理科园生物实验楼,理科园生物实验楼_1_2,新校区,3.21,a84,1.0
64,0,理科园生物实验楼,理科园生物实验楼_1_1,新校区,16.57,a84,2.0
158,0,理科园生物实验楼,理科园生物实验楼_2_1,新校区,8.31,a84,2.0
224,0,理科园生物实验楼,理科园生物实验楼_1_3,新校区,3.84,a84,1.0
162,0,理科园生物馆,理科园生物馆_2_1,新校区,13.03,a85,1.0
208,0,理科园生物馆,理科园生物馆_1_2,新校区,7.37,a85,1.0
72,0,理科园生物馆,理科园生物馆_1_1,新校区,20.27,a85,1.0
209,0,理科园生物馆,理科园生物馆_1_3,新校区,7.37,a85,1.0
119,0,病解馆,病解馆,东校区,7.05,a374,1.0
301,0,第一教学楼,第一教学楼_1_1,东校区,18.42,g217,
43,0,第三教学楼,第三教学楼,东校区,22.7,a25,1.0
40,0,第二教学楼,第二教学楼,东校区,23.29,a23,1.0
11,0,药品室,药品室,南校区,3.69,a43,1.0
340,0,药学院A楼,药学院A楼_1_1,新校区,17.4,a65,3.0
353,0,药学院A楼,药学院A楼_1_2,新校区,2.55,a65,3.0
349,0,药学院A楼,药学院A楼_2_1,新校区,12.98,a65,3.0
350,0,药学院A楼,药学院A楼_3_1,新校区,8.52,a65,3.0
352,0,药学院B楼,药学院B楼_1_2,新校区,2.52,g65,3.0
348,0,药学院B楼,药学院B楼_1_1,新校区,21.3,g65,3.0
334,0,过程传热与节能重点实验室,过程传热与节能重点实验室,北校区,7.75,a14,2.0
31,0,金属切削实验室,金属切削实验室,北校区,6.52,a9,2.0
292,0,高中部,高中部_2_1,北校区,7.53,a126,
293,0,高中部,高中部_1_2,北校区,3.6,a126,
276,0,高中部,高中部_1_1,北校区,17.99,a126,
16,0,高温材料实验室,高温材料实验室,南校区,8.35,a48,2.0
